'Largest-ever' climate-change march rolls through NYC (climateark),http://news.feedzilla.com/en_us/stories/science/398926819?client_source=api&format=json,"USA Today: More than 300,000 people marched through the streets of New York
Marc Merlin's 2014 Burning Man Report For Tech Geeks,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/wADoZVRAY4k/story01.htm,"marcmerlin writes Haven't been to Burning Man, or missed this year's and would like a summary? Marc Merlin has posted a summary of this year with full GPS map, pictures from the air, and everything neatly categorized, with a track of his 127 miles of biking to visit as many camps as possible. Also, if you plan on going, check out the tips at the bottom of the page.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Marc+Merlin's+2014+Burning+Man+Report+For+Tech+Geeks%3A+http%3A%2F%2Fbit.ly%2F1xq5TZy""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F09%2F27%2F0128247%2Fmarc-merlins-2014-burning-man-report-for-tech-geeks%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/09/27/0128247/marc-merlins-2014-burning-man-report-for-tech-geeks?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/09/27/0128247/marc-merlins-2014-burning-man-report-for-tech-geeks?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5761141&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ee0ef9c/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208961321944/u/0/f/647410/c/35028/s/3ee0ef9c/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/wADoZVRAY4k"" height=""1"" width=""1""/>"
NASA Expands Commercial Space Program,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/7TxfKzoFZ24/story01.htm,"An anonymous reader writes: Just 10 days after NASA awarded multi-billion-dollar contracts to SpaceX and Boeing for future manned rocket launches, the agency announced today it is expanding its commercial space program to include contracts for delivery missions to the International Space Station. ""Under the Commercial Resupply Services 2 RFP, NASA intends to award contracts with one or more companies for six or more flights per contract. As with current resupply flights, these missions would launch from U.S. spaceports, and the contracted services would include logistical and research cargo delivery and return to and from the space station through fiscal year 2020, with the option to purchase additional launches through 2024.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=NASA+Expands+Commercial+Space+Program%3A+http%3A%2F%2Fbit.ly%2FZY0c78""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F09%2F26%2F1754210%2Fnasa-expands-commercial-space-program%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/09/26/1754210/nasa-expands-commercial-space-program?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/09/26/1754210/nasa-expands-commercial-space-program?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5760207&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ede2f00/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/206158227613/u/0/f/647410/c/35028/s/3ede2f00/sc/8/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/7TxfKzoFZ24"" height=""1"" width=""1""/>"
NVIDIA Begins Requiring Signed GPU Firmware Images,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/zMKX8w-G554/story01.htm,"An anonymous reader writes: In a blow to those working on open-source drivers, soft-mods for enhancing graphics cards, and the Chinese knock-offs of graphics cards, NVIDIA has begun signing and validating GPU firmware images. With the latest-generation Maxwell GPUs, not all engine functionality is being exposed unless the hardware detects the firmware image was signed by NVIDIA. This is a setback to the open-source Nouveau Linux graphics driver but they're working towards a solution where NVIDIA can provide signed, closed-source firmware images to the driver project for redistribution. Initially the lack of a signed firmware image will prevent some thermal-related bits from being programmed but with future hardware the list of requirements is expected to rise.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=NVIDIA+Begins+Requiring+Signed+GPU+Firmware+Images%3A+http%3A%2F%2Fbit.ly%2F1vf5czR""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F09%2F27%2F1254219%2Fnvidia-begins-requiring-signed-gpu-firmware-images%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/09/27/1254219/nvidia-begins-requiring-signed-gpu-firmware-images?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/09/27/1254219/nvidia-begins-requiring-signed-gpu-firmware-images?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5763075&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ee3bfe9/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208965232846/u/0/f/647410/c/35028/s/3ee3bfe9/sc/28/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/zMKX8w-G554"" height=""1"" width=""1""/>"
"Nearly 2,000 Chicago Flights Canceled After Worker Sets Fire At Radar Center",http://rss.slashdot.org/~r/Slashdot/slashdot/~3/2oa1VVW6jMA/story01.htm,"SpzToid sends this news out of Illinois: Nearly 2,000 flights in Chicago have been canceled so far today as federal aviation officials slowly resume operations at O'Hare and Midway airports following a fire that was deliberately set at an FAA radar center, apparently by a disgruntled worker. The center handles high-altitude traffic across parts of the Midwest. Controllers there direct planes through the airspace and either hand off the air traffic to other facilities handling high-altitude traffic or direct the planes to terminal radar facilities, including one in Elgin, which in turn direct planes to and from airport towers.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Nearly+2%2C000+Chicago+Flights+Canceled+After+Worker+Sets+Fire+At+Radar+Center%3A+http%3A%2F%2Fbit.ly%2F1DEI4P9""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F09%2F26%2F2116208%2Fnearly-2000-chicago-flights-canceled-after-worker-sets-fire-at-radar-center%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/09/26/2116208/nearly-2000-chicago-flights-canceled-after-worker-sets-fire-at-radar-center?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/09/26/2116208/nearly-2000-chicago-flights-canceled-after-worker-sets-fire-at-radar-center?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5760681&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3edf0e3a/sc/10/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/a2.htm""><img src=""http://da.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208961316319/u/0/f/647410/c/35028/s/3edf0e3a/sc/10/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/2oa1VVW6jMA"" height=""1"" width=""1""/>"
New Graphene Research Promises Reliable Chip-Level Production,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/-uP9S1BFWD4/story01.htm,"An anonymous reader writes ""A research team from the University of Texas and a German nanotechnology company have published a paper which describes a major milestone for the future of graphene-based computing &ndash; the reliable production of wafer-scale graphene measuring between 100 and 300mm, suitable at last for integration with 'traditional' materials in computing. The research team was able to manufacture 25,000 graphene field-effect transistors from lab-produced graphene film on a polycrystalline copper base. Team research leader Deji Akinwande said: 'Our process is based on the scalable concept of growing graphene on copper-coated silicon substrates...Once we had developed a suitable method for growing high-quality graphene with negligible numbers of defects in small sample sizes, it was relatively straightforward for us to scale up.'""(Original, paywalled paper is at ACS Nano.)<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=New+Graphene+Research+Promises+Reliable+Chip-Level+Production%3A+http%3A%2F%2Fbit.ly%2F1rpTakS""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F09%2F26%2F2346217%2Fnew-graphene-research-promises-reliable-chip-level-production%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/09/26/2346217/new-graphene-research-promises-reliable-chip-level-production?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/09/26/2346217/new-graphene-research-promises-reliable-chip-level-production?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5760989&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ee03025/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208965220668/u/0/f/647410/c/35028/s/3ee03025/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/-uP9S1BFWD4"" height=""1"" width=""1""/>"
New rules for anticancer vaccines (Eurekalert),http://news.feedzilla.com/en_us/stories/science/398930027?client_source=api&format=json,"Scientists have found a way to find the proverbial needle in the cancer
antigen haystack. The results have the potential to completely change current
approaches to generating anticancer vaccines.

"
OpenMandriva Lx 2014.1 Released,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/y1Lf96F7l04/story01.htm,"jrepin writes OpenMandriva is proud to announce the release of OpenMandriva Lx 2014.1 distribution of the GNU/Linux operating system. Most of developers efforts were focused on reducing system boot up time and memory usage. This version brings Linux kernel 3.15.10 (with special patches for desktop system performance, responsiveness, and realtime capabilities), KDE Software Compilation 4.13.3, Xorg 1.15.1, Mesa 10.2.6, LibreOffice 4.3.1, Firefox 32, GNU bash with latest security fixes, and many other updated software packages.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=OpenMandriva+Lx+2014.1+Released%3A+http%3A%2F%2Fbit.ly%2F1CubtKl""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Flinux.slashdot.org%2Fstory%2F14%2F09%2F27%2F004202%2Fopenmandriva-lx-20141-released%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://linux.slashdot.org/story/14/09/27/004202/openmandriva-lx-20141-released?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://linux.slashdot.org/story/14/09/27/004202/openmandriva-lx-20141-released?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5761015&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ee02643/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208965219654/u/0/f/647410/c/35028/s/3ee02643/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/y1Lf96F7l04"" height=""1"" width=""1""/>"
Physicists have quantum teleported a particle of light across 25 kilometres (Science Alert),http://news.feedzilla.com/en_us/stories/science/398873448?client_source=api&format=json,"Scientists have successfully teleported the quantum state of a photon to a
crystal over 25 kilometres of optical fibre, showing that information can be
teleported from light into matter.

"
PostgreSQL Outperforms MongoDB In New Round of Tests,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/9ADd65Ng6TE/story01.htm,"New submitter RaDag writes: PostgreSQL outperformed MongoDB, the leading document database and NoSQL-only solution provider, on larger workloads than initial performance benchmarks. Performance benchmarks conducted by EnterpriseDB, which released the framework for public scrutiny on GitHub, showed PostgreSQL outperformed MongoDB in selecting, loading and inserting complex document data in key workloads involving 50 million records. This gives developers the freedom to combine structured and unstructured data in a single database with ACID compliance and relational capabilities.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=PostgreSQL+Outperforms+MongoDB+In+New+Round+of+Tests%3A+http%3A%2F%2Fbit.ly%2F1rk85Q3""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fdevelopers.slashdot.org%2Fstory%2F14%2F09%2F26%2F1330228%2Fpostgresql-outperforms-mongodb-in-new-round-of-tests%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://developers.slashdot.org/story/14/09/26/1330228/postgresql-outperforms-mongodb-in-new-round-of-tests?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://developers.slashdot.org/story/14/09/26/1330228/postgresql-outperforms-mongodb-in-new-round-of-tests?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5759447&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3edcad09/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/208961307049/u/0/f/647410/c/35028/s/3edcad09/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/9ADd65Ng6TE"" height=""1"" width=""1""/>"
"Process, method, and system for removing heavy metals from oily solids (Fresh Patents)",http://news.feedzilla.com/en_us/stories/science/398993189?client_source=api&format=json,"Oil is recovered from a mercury containing oily solids by mixing the solids
with at least a treating agent selected from selected from flocculants,
sulfidic compounds, demulsifiers, and combinations thereof, and optionally a
solvent, forming a mixture. The mixture is then separated to recover a first
phase containing treated oil...

"
